kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
Ana Fauzia,Lailatul Maghfiroh,A,Kurikulum 2013,-,KB AL FALAH DARUSSALAM,19CDC3F9F4CABFEC528F,69816637,Swasta,KB,Yayasan,421.9/007/404.48/2001,2001-02-19,421.1/2467/438.5.1/2021,2021-11-16,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816637 KB A DARUSSALAM,Bersedia Menerima,-,Belum Bersertifikat,PLN,13199,100 Mb,JL. RAYA WISMA TROPODO V-9 TROPODO WARU SIDOARJO,,Tropodo,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,0,0,22,3
ULIPAH,TK AN-NUUR,A,Kurikulum 2013,Pagi,TK AN - NUUR,9C480DBBDBAA5142D41B,20563416,Swasta,TK,Yayasan,421.1/1337/404.3.1/2009,2009-10-12,421.1/1316/438.5.1/2019,2019-04-09,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563416 TK AN  NUUR,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,500 Mb,JALAN RAYA JANTI,JANTI,Janti,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,7,112,1,1
Anik Zulaikah,UMI MAHMUDAH,,Kurikulum 2013,-,KB BINA INSANI,6FD99FFD827FB6213E5A,69797081,Swasta,KB,Yayasan,421/1198/416-11406/2007,2007-02-07,421.1/ 393 /416-115.3/2023,2023-08-18,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69797081 KB BINA INSANI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,300 Mb,Jl. IMAM TAUKHID,SAMBIREJO,Wringinrejo,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-7,112,5,6
Uswatun Chasanah,Wuliyono,A,Kurikulum 2013,Pagi,SDN NOGOSARI,25729BE630E5E056E68A,20502944,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG MOJOKERTO...,SDNNOGOSARI...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3500,30 Mb,Dusun Nogosari,Nogosari,Nogosari,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,0,0
IIN CHIKMAWATI,heny ismiya,A,Kurikulum 2013,Sehari penuh (5 h/m),KB AL MUSLIM,D007BCFA6E08FE55534D,69816620,Swasta,KB,Yayasan,01 juli 2000,2000-07-01,421.1/1771/438.5.1/2020,2020-08-27,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816620 KB AL MUSLIM,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1300,300 Mb,WADUNG ASRI NO.39 F WARU,Wadung Asri,Wadungasri,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,-7,112,2,7
DWI NURUL ANDAYANI,ELOK ALWIYAH,B,Kurikulum 2013,Pagi,TK AN-NAHDLIYAH,E0DDF57226A1966CBA08,20563412,Swasta,TK,Yayasan,421.1/1316/438.5.1/2019,2016-04-18,421.1/1316/438.5.1/2019,2019-04-09,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563412 TK ANNAHDLIYAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,2 Mb,JL. KH. SAMANHUDI 15,KENONGO,Kenongo,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,4,2
FITRI ARISMAWATI,DARMININGSIH,,Kurikulum 2013,Pagi,KB BINA PUTRA MANDIRI,2D8F500271E00DF5C77F,69797086,Swasta,KB,Yayasan,421/0130/416-101.05/2011,2011-01-06,421.2/0743/KB/416-101.PAUDNI/2016,2016-03-07,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69797086 KB BINA PUTRA MANDIRI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Jln. Mbah Sarono No 1 Tlp (0321) 3368296,PENDOWO,Ngingasrembyong,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-7,112,1,1
Nurheppyati,TRI YUNIANTO,A,Kurikulum 2013,Pagi,SDN PACET 1,73C621B14B411945EBE3,20502945,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG PACET...,SDNPACET1...,Bersedia Menerima,Pagi,9001:2008,PLN,880,50 Mb,Pacet,PACET UTARA,Pacet,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,2,2
PLT - MEYLINDA PUTRI RAHAYU,KB AL-HIDAYAH WARU,B,Kurikulum 2013,-,KB AL-HIDAYAH,29299DBAC3FDD80E4003,69926305,Swasta,KB,Yayasan,421.9/046/404.3.1/2012,2012-01-09,421.9/4940/404.3.1/2014,2014-12-16,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69926305 KB ALHIDAYAH,Bersedia Menerima,-,9001:2008,PLN,900,20 Mb,Jl. Jendral S Parman III-A RT.05 RW.04,Waru,Waru,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,-7,112,5,4
NIDA WAHYUNI,SITI KHALIMAH,A,Kurikulum 2013,Pagi,TK ANGGUN KRISAN NANDA,9E3484EF2E581B74CA5F,20563414,Swasta,TK,Yayasan,642/087/404.3.14/2007,2007-01-18,421.1/694/438.5.1/2021,2018-06-26,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563414 TK A KRISAN NANDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,50 Mb,PERUM TAS 3 BLOK G7 N0 1-2,GRABAGAN,Grabagan,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,55,8
Khusnun Nasikhah,wiwik widayati,A,Kurikulum 2013,-,KB BUSTANUS SHIBYAN,76768D131B392062F0B2,69797016,Swasta,KB,Yayasan,421/3422/416-114.06/2008,2008-12-20,`421.2/199/416-115.3/2023,2023-04-04,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69797016 KB BUSTANUS SHIBYAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,50 Mb,NGRUMEK,Ngerumek,Karangkedawang,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-7,112,4,2
Nur Qomariah,QORRI' AMAMI,,Kurikulum 2013,-,KB AN NISA,2E38D0A84EC373462BD9,69820470,Swasta,KB,Yayasan,421.9/3869/404.3.1/2011,2011-11-07,421.9/2543/404.3.1/2016,2016-06-08,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69820470 KB AN NISA,Bersedia Menerima,-,9001:2000,PLN,1300,5 Mb,JL. Raya Berbek No 170 RT 01 RW 02,Berbek,Berbek,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,-7,112,1,2
Rochmawati,SETYO WIDYARSO,B,Kurikulum 2013,Pagi,SDN PACET 2,1E94FFAC28509E1258F6,20502946,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG PACET...,SDNPACET2...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,20 Mb,Jl. Rute Gerilya,Pacet Selatan,Pacet,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,3,7
BUDI BAGUS PRASETYO,TAMAN KANAK-KANAK AS-SHOLAH,C,Kurikulum 2013,Pagi,TK AS-SHOLAH,D0E1C19AC06460024F59,20563418,Swasta,TK,Yayasan,642/646/404.3.14/2007,2007-05-16,188.4/4956/438.5.1/2022,2019-11-21,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563418 TK ASSHOLAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,PERUM TAMAN ANGGUN SEJAHTERA III BLOK A8 NO.31,GRABAGAN,Grabagan,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,-7,112,0,0
DESI RUSIYANTI,Siti,,Kurikulum 2013,-,KB HARAPAN BANGSA,A749C3FD2DA0585A8B47,69977413,Swasta,KB,Yayasan,421/0783/416-114.06/2008,2023-04-11,421.1/242/416-115.3/2023,2023-04-11,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69977413 KB HARAPAN BANGSA,Bersedia Menerima,-,Belum Bersertifikat,PLN,1500,50 Mb,DS. SOOKO KEC. SOOKO KAB. MOJOKERTO,Sooko,Sooko,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,0,0,4,9
Lisyantini,Kristiono Wahyudi,B,Kurikulum 2013,Pagi,SDN PADUSAN,922E9A614430B1A1AB08,20502952,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG PACET...,SDNPADUSAN...,Bersedia Menerima,Pagi,9001:2008,PLN,450,20 Mb,Jalan Air Panas,Padusan,Padusan,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,1,1
Henny Rosita,HENNY ROSITA,,Kurikulum 2013,-,KB ANAK CERIA,052BA02E74378E785996,69816638,Swasta,KB,Yayasan,24/YSPKH/IX/1991,2010-01-28,421.9/2879/404.3.1/2013,2013-07-24,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816638 KB ANAK CERIA,Tidak Bersedia Menrima,-,Belum Bersertifikat,PLN,900,Tidak Ada,JL. DEWI SARTIKA UTARA V / 17 MAKARYA BINANGUN,Makarya binangun,Janti,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,-7,112,,
Kurnia Dwi Apriyanti,TK DWP GELANG,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN GELANG,370042D8BF9D918B500C,20563435,Swasta,TK,Yayasan,5074/104.10/1-86,1986-12-17,-421.1/1945/438.5.1/2020,2020-11-09,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563435 TK DWP GELANG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,JL. AMD MANUNGGAL III,gelang,Gelang,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,4,2
NUR FITRIA NINGSIH,Emi Fauziah,,Kurikulum 2013,-,KB INDAH CERIA,F21C39EB3488102B82B1,69797055,Swasta,KB,Yayasan,421/2328/416-101.05/2009,2009-10-28,421.1/326/416-115.3/2023,2009-10-28,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69797055 KB INDAH CERIA,Bersedia Menerima,-,Proses Sertifikasi,PLN,450,1 Gb,KARANG NONGKO,Karangnongko,Mojoranu,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-7,112,3,2
PLT - NUR LUTFI EKA RACHMADHANTI,KB ANUGERAH,B,Kurikulum 2013,-,KB ANUGERAH,9BF8C7A18D3B869687CD,69950604,Swasta,KB,Yayasan,421.9/4940/404.3.1/2014,2014-12-16,421.1/3744/438.5.1/2019,2014-12-16,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69950604 KB ANUGERAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,901,300 Mb,Jl Anggrek III/7 RT 02 RW 04,Kureksari,Kureksari,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,0,0,2,4
Priyanto,M. RIZKILLAH,A,Kurikulum 2013,Pagi,SDN PANDAN,B6ABFB13E3493540B8D4,20502519,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2006-11-28,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG  MOJOKERTO...,SDNPANDAN...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3200,50 Mb,Jl. Bung Tomo No. 106,Pandan,Pandanarum,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,0,0
WINARTI,HENY INDAH,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN GRABAGAN,368CEB2AB922672536A9,20563437,Swasta,TK,Yayasan,5074/I04.10/I-86,1986-12-17,421.1/1981/438.5.1/2020,2020-11-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563437 TK DWP GRABAGAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,JL. PATMOSARI II,JUWET UTARA,Grabagan,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,11,2
SRI UTAMI,"Kisrawati, S.Pd",,Kurikulum 2013,-,KB INSAN BAHAGIA,059A2EF5A2AC4445044F,69796973,Swasta,KB,Yayasan,421.1/478/416-115.3/2022,2022-08-10,421.1/478/416-115.3/2022,2022-08-10,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69796973 KB INSAN BAHAGIA,Bersedia Menerima,-,Proses Sertifikasi,PLN,0,300 Mb,Dusun Genuk Watu,genuk watu,Modongan,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-7,112,2,9
RIZQI AMALIA,siti Masruroh,,Kurikulum 2013,-,KB ARISSKA,57BBD5A759705C3CFB61,69816633,Swasta,KB,Yayasan,421.9 / 2215 / 404.3.1 / 2009,2009-06-05,421.9 / 4076/ 404.3.1 / 2012,2012-12-05,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816633 KB ARISSKA,Bersedia Menerima,-,Belum Bersertifikat,PLN,600,10 Mb,GRIYO MAPAN SENTOSA AB/4A,Tropodo,Tambak Sumur,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,,0,0,,
Iswoyo,Henny Ika Wahyuni,A,Kurikulum 2013,Pagi,SDN PETAK,ADA7D2EAC21CFDEDF7EA,20502518,Negeri,SD,Pemerintah Daerah,53./Sp./B.2.,1968-02-01,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BANK JATIM,Mojokerto,SDN PETAK,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,30 Mb,"Jl. Komando Hayam Wuruk, Ds. Petak",Kembangsore,Petak,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,9,4
RHOBANA,ASTI INDAH PUSPITASARI,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN GRINTING,DF7C072335E974890744,20563439,Swasta,TK,Yayasan,5074/I04.10/I-86,1986-12-17,421.1/1981/438.5.1/2020,2020-11-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563439 TK DWP GRINTING,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,JL. HASANUDIN NO. 71,GRINTING,Grinting,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,6,2
INTAN SANDRA HITAMA YANUARTI,MIFTAKHUL ULUMIYAH,B,Kurikulum 2013,Pagi,KB INSAN CITA,DC8FC666A8D57727B865,69796987,Swasta,KB,Yayasan,421.2/0727/KB/416-101.PAUDNI/2016,2016-03-07,421.2/0727/KB/416-101.PAUDNI/2016,2016-03-07,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69796987 KB INSAN CITA,Bersedia Menerima,Pagi,9001:2008,PLN,3500,Tidak Ada,JL. RA BASUNI NO.55 SOOKO,SOOKO,Sooko,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-7,112,1,6
"Siti Mahmudah, S. Pd.I",Husnul Chotimah,B,Kurikulum 2013,Pagi,KB ASIA,F00016337F594D3676BC,69934363,Swasta,KB,Yayasan,421.9/1364/404.3.1/2015,2015-04-07,421.9/2063/404.3.1/2016,2016-05-09,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69934363 KB ASIA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Jl. Brigjen Katamso II A / 35 RT 22 RW 05,Pengkol,Kedungrejo,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,-7,112,22,5
Rahayu Pancawati,MOCHAMAD SOBIRIN,A,Kurikulum 2013,Pagi,SDN SAJEN 1,DBE9B1BDA749BB879120,20502663,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BANK JATIM,Pacet,SDN Sajen I,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,20 Mb,Jalan Raya Sajen No. 49,Sajen,Sajen,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,2,3
EMI TININGSIH,Emi Tiningsih,C,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN GROGOL,B6229D88E06C24CDCD10,20563440,Swasta,TK,Yayasan,421.1/1558/404.3.4/2008,2008-06-09,421.1/1981/438.5.1/2020,2020-11-18,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563440 TK DWP GROGOL,Bersedia Menerima,Pagi,Belum Bersertifikat,-,900,Tidak Ada,GROGOL,GROGOL,Grogol,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,-7,112,2,1
NUR HASANAH,KHOLIDAH IMANIYAH,,Kurikulum 2013,-,KB INSAN MANDIRI,977AFDE19C158B76C552,69797048,Swasta,KB,Yayasan,421.2/0804/KB/416-101.PAUDNI/2016,2016-03-15,421.2/0804/KB/416-101.PAUDNI/2016,2016-03-15,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69797048 KB INSAN MANDIRI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. KH. Ismail No. 495 Kedungmaling,KEDUNGMALING,Kedungmaling,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-5,114,12,5
MAYMANAH ARDYANSYAH,Anisa Balqis Hadiana,B,Kurikulum 2013,-,KB AZ ZAHRA,5FE97F63AB16B6D17806,69816649,Swasta,KB,Yayasan,421.9/740/404.3.1/2013,2013-03-06,188.4/4127/438.5.1/2022,2022-10-15,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816649 KB AZ ZAHRA,Bersedia Menerima,-,Belum Bersertifikat,PLN,2200,20 Mb,JL. PP WEDORO GANG ANGGREK II/34,,Wedoro,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,-7,112,2,1
Utami Dewi,Evi Ratnasari,A,Kurikulum 2013,Pagi,SDN SAJEN 2,CD492397386564A5C3A7,20502573,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG PACET...,SDNSAJEN2...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,20 Mb,Jl.Sultan Agung No.07,Dsn. Sajen,Sajen,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,0,0
PLT - FARADINA NURUL SUCI,"FIKRI ARIADI, S.Sos.",,Kurikulum 2013,-,KB ISLAM ASY SYARIF,B50A142DF5330B6C4873,69982169,Swasta,KB,Yayasan,188/0089/416-101/2018,2018-11-15,421.2/1993/416-101/2018,2018-11-15,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69982169 KB ISLAM ASY SYARIF,Bersedia Menerima,-,Belum Bersertifikat,PLN,23000,5 Mb,DS. BRANGKAL KEC. SOOKO KAB. MOJOKERTO,,Brangkal,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,,0,0,,
JIANA AVID NOVITA,PUTRI NURHAYATI,A,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN JANTI,C0D20AB07B8ED80CBC7F,20563441,Swasta,TK,Yayasan,5074/I04.10/I.86,1986-12-17,188.4/3699/404.5.1/2017,2017-10-12,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563441 TK DWP JANTI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. Pemuda No. 01 RT 01 RW 03 Desa Janti,KEDUNG TURI,Janti,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,-6,106,1,3
Eknul Khofiyah,Muhammad Khoirul Amin,A,Kurikulum 2013,Pagi,SDN SUMBERKEMBAR,A0F1E3963D453D8C67AA,20502418,Negeri,SD,Pemerintah Pusat,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG MOJOKERTO...,SDNSUMBERKEMBARPACET...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,20 Mb,Jalan Kertorejo No. 01,SUMBERKEMBAR,Sumberkembar,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,1,1
elok mu'azaroh,Elok Muazaro,B,Kurikulum 2013,-,KB AZ ZAHRO,1CC5AB2FFCEC46E6D31E,69816541,Swasta,KB,Yayasan,421.9/4891/404.3.1/2013,2013-12-19,421.9/2592/404.3.1/2016,2016-06-10,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816541 KB AZ ZAHRO,Bersedia Menerima,-,9001:2008,PLN,1300,1 Mb,Jl. Zainal  Abidin Rt 04 Rw 02,tambak sumur,Tambak Sumur,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,-5,114,4,2
Faralia Nadhifa,"FITRIATUS SHOLIHAH, A.Ma.",,Kurikulum 2013,Pagi,KB MERDEKA,FCDD66CD40E48AA72EC4,70029877,Swasta,KB,Yayasan,421.1/236/416-115.3/2022,2022-04-18,421.1/236/416-115.3/2022,2022-04-18,Tidak ada,,,,Bersedia Menerima,Pagi,9001:2000,PLN,2700,50 Mb,Jl. KH. Ismail Kampung Merdeka RT. 19 RW. 08,Kedungmaling III,Kedungmaling,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,0,0,19,9
IMAM HIDAYAT,IMAM HIDAYAT,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN JIKEN,2F818ED728990C65C4D1,20563443,Swasta,TK,Yayasan,5074/I04.10/I-86.,1986-12-17,421.1/1945/438.5.1/2020,2020-11-09,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563443 TK DWP JIKEN,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,Tidak Ada,JIKEN,JIKEN,Jiken,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,2,2
PLT - NUR FITRIA NINGSIH,NUR FITRIANINGSIH,,Kurikulum 2013,Pagi,KB BINA ANAK SHOLEH,6C669CAF3C132F723BE0,69816603,Swasta,KB,Yayasan,421.9/347/404.3.1/2008,2008-01-31,421.1/4221/404.5.1/2017,2017-11-16,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816603 KB BINA ANAK SHOLEH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,3 Mb,JL. NGINGAS SELATAN RT 02 RW 01,NGINGAS,Ngingas,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,0,0,2,1
Yazid,Dewangga Dwi Cahyono,B,Kurikulum 2013,Pagi,SDN TANJUNGKENONGO 1,2787EA0E2A03F8296052,20502492,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG MOJOKERTO...,SDNTANJUNGKENONGO1...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,20 Mb,Jl. Tirtowening No. 10,Tanjungsari,Tanjungkenongo,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,3,3
HANIT HAMIDAH,,,Kurikulum 2013,-,KB MIFTAHUL HIDAYAH,4A8900DC39336631A3DD,69907283,Swasta,KB,Lainnya,421.1/0057/416.101.PLS-SB,2014-07-22,421.1/0057/416.101.PLS-SB,2014-07-22,Tidak ada,BPD JAWA TIMUR,CAPEM SOOKO,69907283 KB MIFTAHUL HIDAYAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,1000,500 Mb,Dusun Daleman,DALEMAN,Japan,Kec. Sooko,Kab. Mojokerto,Prov. Jawa Timur,61361,-7,112,7,3
SITI  SAROPAH,WINDA LAILATUL MAS'ULAH,A,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KAJEKSAN,BFECD7410E2B7E2FD2EE,20563447,Swasta,TK,Yayasan,5074/I04.10/I-86.,1986-12-17,421.1/3699/404.5.1/2017,2017-10-12,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563447 TK DWP KAJEKSAN,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,450,Tidak Ada,JL. MBAH JAELANI RT.01 RW.01,KAJEKSAN,Kajeksan,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,1,1
ANJAR DWI S.SJS,Paud Bunga Rahayu,,Kurikulum 2013,Pagi,KB BUNGA RAHAYU,0092D744F598A94040BA,69816723,Swasta,KB,Yayasan,421.9/446/404.3.1/2013,2013-02-13,421.9/945/404.3.1/2016,2016-02-29,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816723 BUNGA RAHAYU,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,500 Mb,BUNGURASIH UTARA RT.03 RW.04 NO.19,BUNGURASIH,Bungurasih,Kec. Waru,Kab. Sidoarjo,Prov. Jawa Timur,61256,0,0,3,4
Sefi Ria Ulfa,DITA ARISANDI,C,Kurikulum 2013,Pagi,SDN TANJUNGKENONGO 2,973BF3EB91506DE5A1D7,20502493,Negeri,SD,Pemerintah Daerah,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,PERBUB NOMOR 24 TAHUN 2021,2021-03-04,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG PACET...,SDNTANJUNGKENONGO2...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Jl. Goa Gembyang No.05,SUMBERGLAGAH,Tanjungkenongo,Kec. Pacet,Kab. Mojokerto,Prov. Jawa Timur,61374,-7,112,2,6
Lilik Tawani,Siti Wahyuningsih,A,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KEBARON,86A48EBB9D29B1A54F5E,20563446,Swasta,TK,Yayasan,5074/104.10/1-86,1986-12-17,421.1/3699/404.5.1/2017,2017-10-12,Tidak ada,BPD JAWA TIMUR,SIDOARJO,20563446 TK DWP KEBARON,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,5 Mb,JL RAYA KEBARON,kebaron,Kebaron,Kec. Tulangan,Kab. Sidoarjo,Prov. Jawa Timur,61273,0,0,4,1
